pos,corr_resp,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,probe.stopped,participant,session,date,expName,psychopyVersion,frameRate,,sequential rt,random rt,,,,
50,c,0,0,0,0,,,,,45,2,182,2,935.1386746,936.1386333,936.1386333,936.1386333,936.1386333,936.1386333,937.1384971,937.1384971,c,1,0.2668352,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,45,3,183,3,937.4215206,938.4214329,938.4214329,938.4214329,938.4214329,938.4214329,939.4216187,939.4216187,z,1,0.2177314,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,46,0,184,0,939.6715589,940.6711609,940.6711609,940.6711609,940.6711609,940.6711609,941.6709507,941.6709507,x,1,0.2957587,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,46,1,185,1,941.9877507,942.9881344,942.9881344,942.9881344,942.9881344,942.9881344,943.9875904,943.9875904,v,1,0.2447962,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,46,2,186,2,944.2542333,945.2540503,945.2540503,945.2540503,945.2540503,945.2540503,946.2539838,946.2539838,c,1,0.2477358,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,46,3,187,3,946.5205275,947.5203303,947.5203303,947.5203303,947.5203303,947.5203303,948.5198454,948.5198454,z,1,0.2422343,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,47,0,188,0,948.786615,949.7704255,949.7704255,949.7704255,949.7704255,949.7869609,950.7701503,950.7701503,x,1,0.3065043,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,47,1,189,1,951.103405,952.1033891,952.1033891,952.1033891,952.1033891,952.1033891,953.10285,953.10285,v,1,0.2728732,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,47,2,190,2,953.4027811,954.4029971,954.4029971,954.4029971,954.4029971,954.4029971,955.4031071,955.4031071,c,1,0.3044574,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,47,3,191,3,955.7361071,956.7358644,956.7358644,956.7358644,956.7358644,956.7358644,957.7359946,957.7359946,z,1,0.2937413,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,48,0,192,0,958.0524115,959.0525191,959.0525191,959.0525191,959.0525191,959.0525191,960.0522479,960.0522479,x,1,0.3292035,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,48,1,193,1,960.401994,961.4022633,961.4022633,961.4022633,961.4022633,961.4022633,962.4020393,962.4020393,v,1,0.2924198,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,48,2,194,2,962.7182841,963.7181138,963.7181138,963.7181138,963.7181138,963.7181138,964.7177315,964.7177315,c,1,0.3718438,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-50,x,0,0,0,0,,,,,49,0,196,0,967.484925,968.4844775,968.4844775,968.4844775,968.4844775,968.4844775,969.4841992,969.4841992,x,1,0.3053016,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
150,v,0,0,0,0,,,,,49,1,197,1,969.8174535,970.8174717,970.8174717,970.8174717,970.8174717,970.8174717,971.8173822,971.8173822,v,1,0.3171532,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
50,c,0,0,0,0,,,,,49,2,198,2,972.1505012,973.1506025,973.1506025,973.1506025,973.1506025,973.1506025,974.1502748,974.1502748,c,1,0.3803798,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
-150,z,0,0,0,0,,,,,49,3,199,3,974.5503599,975.5503824,975.5503824,975.5503824,975.5503824,975.5503824,976.550155,976.550155,z,1,0.250034,None,,sushreesanjana,1,2023-10-16_14h51.24.232,sequential learning,2023.1.3,59.95153518,,,,,,,
